398|127|1920|firefox|1
805|303|1920|firefox|1
784|311|1920|firefox|1
375|219|1920|firefox|1
827|313|1920|firefox|1
943|311|1920|firefox|1
109|379|1920|firefox|1
76|131|1920|firefox|1
656|595|1903|firefox|1
630|350|1903|firefox|1
564|673|1903|firefox|1
647|768|1903|firefox|1
704|647|1903|firefox|1
698|771|1903|firefox|1
449|506|1903|firefox|1
449|561|1903|firefox|1
376|523|1903|firefox|1
456|566|1903|firefox|1
784|566|1903|firefox|1
1700|198|1903|firefox|1
359|700|1903|firefox|1
803|703|1903|firefox|1
358|1168|1903|firefox|1
935|1164|1903|firefox|1
156|285|1903|firefox|1
1223|375|1903|firefox|1
89|337|1903|firefox|1
136|422|1903|firefox|1
113|436|1903|firefox|1
102|324|1903|firefox|1
126|1538|1903|firefox|1
131|1019|1903|firefox|1
398|680|1903|firefox|1
752|434|1903|firefox|1
430|931|1903|firefox|3
136|1135|1903|firefox|1
1195|1707|1903|firefox|1
237|457|1903|firefox|1
122|616|1903|firefox|1
471|478|1920|firefox|1
139|260|1920|firefox|1
423|668|1903|firefox|3
659|500|1903|firefox|1
699|634|1903|firefox|1
615|594|1903|firefox|1
844|632|1903|firefox|1
448|635|1903|firefox|1
880|632|1903|firefox|1
1362|396|1903|firefox|1
195|81|1903|firefox|1
73|138|1903|firefox|1
377|178|1286|safari|1
162|82|1286|safari|1
116|55|1286|safari|1
147|949|1263|safari|1
105|223|1280|safari|1
104|257|1263|safari|1
113|2232|1263|safari|1
112|412|1280|safari|1
69|128|1263|safari|1
110|427|785|safari|1
135|197|1436|safari|1
129|338|1451|safari|1
105|302|1436|safari|1
464|928|1436|safari|1
130|634|1436|safari|1
150|242|1436|safari|1
160|276|1436|safari|1
