105|236|1267|firefox|1
106|193|1267|firefox|1
135|301|1267|firefox|1
98|372|1267|firefox|1
106|317|1282|firefox|1
125|257|1267|firefox|1
167|340|1267|firefox|1
400|917|1244|safari|1
129|1401|1080|safari|1
92|416|1095|safari|1
366|663|1080|safari|1
115|192|1080|safari|1
101|381|1080|safari|1
123|238|1080|safari|1
153|736|1080|safari|1
149|277|1080|safari|1
147|309|1080|safari|1
409|926|1080|safari|1
122|1117|1080|safari|1
121|1123|1080|safari|1
121|319|1080|safari|1
126|343|1080|safari|1
